rok,miesiac,dzien,max_temp,min_temp,sr_temp,min_temp_grunt,suma_opad,rodz_opad,sr_zachm,sr_predk_wiatr,sr_cisn,sr_wilg,sr_cisn_stacja,sr_cisn_morze,opad_dzien,opad_noc
2012,10,15,19.7,8.2,13.4,6.6,0.0,W,6.4,2.8,11.8,78.9,993.8,1006.5,0.0,0.0
2012,10,16,15.6,9.8,12.0,8.7,28.6,W,7.4,2.0,12.8,91.1,997.9,1010.7,11.4,17.2
2012,10,17,14.0,7.8,9.6,5.1,0.0,,4.1,3.8,10.0,85.3,1003.6,1016.6,0.0,0.0
2012,10,18,17.9,4.7,10.3,2.3,0.0,,2.6,2.5,10.4,84.1,1008.5,1021.5,0.0,0.0
2012,10,19,18.5,6.3,11.5,4.4,0.0,,1.6,1.9,10.7,81.6,1008.4,1021.4,0.0,0.0
2012,10,20,17.1,6.5,10.8,2.1,0.0,,0.0,2.8,10.9,85.9,1008.3,1021.3,0.0,0.0
2012,10,21,13.3,5.3,8.6,1.6,0.0,,4.3,1.4,10.7,95.6,1007.9,1020.9,0.0,0.0
2012,10,22,11.1,6.7,8.9,6.0,0.0,W,8.0,1.3,11.3,98.4,1011.6,1024.7,0.0,0.0
2012,10,23,11.8,9.5,10.2,8.4,0.0,,7.3,3.0,9.9,79.6,1013.8,1026.9,0.0,0.0
2012,10,24,9.7,2.3,6.3,-1.4,0.0,,5.3,1.3,6.8,71.5,1009.4,1022.6,0.0,0.0
2012,10,25,10.1,4.5,7.4,3.3,2.6,W,7.0,2.4,8.6,83.1,995.7,1008.7,1.0,1.6
2012,10,26,8.6,0.1,3.3,-2.1,0.0,S,4.0,4.0,5.3,68.6,995.6,1008.8,0.0,0.0
2012,10,27,1.4,-1.6,0.1,-3.3,11.2,S,7.9,5.5,5.5,89.5,987.9,1001.1,8.0,3.2
2012,10,28,2.6,-1.0,0.3,-4.2,0.0,,4.6,4.1,5.5,88.0,995.2,1008.5,0.0,0.0
2012,10,29,1.8,-7.2,-1.8,-7.4,0.5,S,4.8,1.9,4.6,86.0,1002.5,1016.0,0.0,0.5
2012,10,30,1.7,-1.3,-0.4,-3.4,0.6,S,7.0,1.3,5.5,92.5,993.9,1007.3,0.0,0.6
2012,10,31,6.7,-0.4,3.0,-1.0,0.0,,4.8,1.9,6.9,91.4,996.9,1010.2,0.0,0.0
2012,11,1,7.5,-0.3,4.1,-1.5,3.0,W,5.4,5.3,6.7,81.4,991.0,1004.1,2.8,0.2
2012,11,2,12.3,5.3,8.5,3.8,1.2,W,6.9,1.6,9.7,88.3,990.2,1003.0,1.2,0.0
2012,11,3,10.9,0.4,6.3,-1.3,0.0,,5.5,1.9,8.0,84.1,994.2,1007.2,0.0,0.0
2012,11,4,10.6,6.2,8.5,4.3,6.4,W,6.5,1.6,8.9,80.1,994.9,1007.9,0.2,6.2
2012,11,5,9.6,7.3,8.5,6.1,7.0,W,7.4,2.9,10.1,90.9,985.2,998.0,7.0,0.0
2012,11,6,7.4,4.5,5.4,3.6,1.6,W,5.4,4.6,7.4,82.6,993.0,1006.1,1.0,0.6
2012,11,7,7.6,3.7,5.7,2.5,1.2,W,6.9,5.1,7.2,78.5,998.4,1011.5,1.2,0.0
2012,11,8,9.2,6.5,8.6,5.5,1.2,W,7.1,4.6,8.5,76.0,1001.6,1014.6,0.2,1.0
2012,11,9,9.0,6.8,7.7,5.9,0.6,W,7.1,2.5,9.4,89.5,1002.8,1015.8,0.6,0.0
2012,11,10,9.4,2.3,6.0,2.3,0.0,,7.0,3.8,7.9,85.8,1004.6,1017.8,0.0,0.0
2012,11,11,14.8,5.6,9.3,3.2,0.0,,4.8,2.6,8.0,68.4,1000.0,1012.9,0.0,0.0
2012,11,12,10.4,3.7,7.9,1.4,0.0,,6.0,1.9,9.4,88.6,1009.2,1022.4,0.0,0.0
2012,11,13,7.5,2.9,4.8,1.4,0.0,,5.4,2.3,7.9,91.9,1019.2,1032.6,0.0,0.0
2012,11,14,4.7,1.4,2.8,-1.6,0.0,,7.5,0.8,6.9,92.9,1022.4,1036.0,0.0,0.0
2012,11,15,3.2,0.3,1.3,-0.7,0.0,,7.0,1.8,6.3,93.3,1013.9,1027.4,0.0,0.0
2012,11,16,3.5,-0.7,0.9,-0.7,0.0,,8.0,2.3,6.4,98.3,1012.2,1025.7,0.0,0.0
2012,11,17,1.6,0.0,0.9,0.1,0.0,,8.0,3.8,6.5,100.0,1007.8,1021.3,0.0,0.0
2012,11,18,4.8,0.9,2.7,0.3,0.0,,6.6,2.8,7.2,96.1,1003.2,1016.5,0.0,0.0
2012,11,19,6.1,3.5,5.2,2.0,0.0,W,7.3,1.1,8.2,92.0,1008.8,1022.1,0.0,0.0
2012,11,20,7.8,3.1,5.7,0.3,0.0,,6.5,2.6,8.2,89.6,1012.6,1025.9,0.0,0.0
2012,11,21,8.6,4.7,5.8,3.4,0.0,,7.0,4.1,7.5,81.9,1012.7,1026.0,0.0,0.0
2012,11,22,6.3,3.6,4.8,2.8,0.0,,7.3,2.8,7.4,86.5,1011.9,1025.2,0.0,0.0
2012,11,23,7.5,4.5,5.6,3.6,0.0,,7.4,1.4,8.5,93.6,1012.0,1025.3,0.0,0.0
2012,11,24,8.6,5.1,6.2,3.7,0.0,W,7.8,1.0,8.7,92.0,1009.3,1022.5,0.0,0.0
2012,11,25,6.6,5.0,5.9,4.3,0.0,W,7.5,1.5,8.9,95.6,1005.6,1018.8,0.0,0.0
2012,11,26,9.7,4.0,7.2,1.6,0.0,W,4.6,1.8,8.5,84.3,1001.6,1014.7,0.0,0.0
2012,11,27,8.7,4.5,6.5,3.2,2.4,W,7.5,1.6,9.1,94.4,995.6,1008.6,1.6,0.8
2012,11,28,9.5,6.8,8.2,5.9,0.4,W,7.8,1.4,10.2,94.6,991.0,1003.9,0.2,0.2
2012,11,29,11.1,6.9,8.6,4.8,2.0,W,6.9,1.3,9.8,88.1,979.7,992.4,1.0,1.0
2012,11,30,9.2,2.3,3.9,1.2,1.8,S,6.9,4.0,7.0,85.8,985.8,998.8,0.0,1.8
2012,12,1,2.9,-2.1,-0.1,-4.2,0.0,,3.5,1.8,5.4,88.9,1000.0,1013.4,0.0,0.0
2012,12,2,-0.1,-5.0,-1.7,-6.6,0.6,S,5.8,2.1,5.0,92.5,1000.5,1014.0,0.0,0.6
2012,12,3,0.0,-1.4,-0.8,-1.9,0.0,S,8.0,3.4,5.3,92.3,996.0,1009.4,0.0,0.0
2012,12,4,-0.5,-1.6,-1.0,-2.3,0.0,S,7.4,2.6,4.8,84.6,988.8,1002.1,0.0,0.0
2012,12,5,2.0,-0.8,0.3,-1.5,0.0,S,6.6,2.6,5.5,87.0,985.4,998.6,0.0,0.0
2012,12,6,-0.3,-5.3,-3.4,-7.9,0.7,S,5.3,2.1,3.6,75.8,994.4,1007.9,0.0,0.7
2012,12,7,-2.6,-5.1,-3.8,-5.3,2.7,S,8.0,1.8,4.4,94.1,998.1,1011.7,1.7,1.0
2012,12,8,-3.9,-10.0,-7.9,-13.4,0.0,S,6.4,1.3,3.3,95.8,1005.6,1019.5,0.0,0.0
2012,12,9,-7.8,-12.9,-9.8,-15.7,0.0,S,6.5,2.0,2.8,94.0,1006.1,1020.1,0.0,0.0
2012,12,10,-6.0,-8.8,-6.6,-8.9,0.3,S,8.0,2.4,3.5,94.1,996.8,1010.5,0.2,0.1
2012,12,11,-3.9,-6.3,-5.8,-6.4,0.8,S,7.0,0.5,3.6,90.4,1000.4,1014.1,0.8,0.0
2012,12,12,-2.3,-10.6,-4.6,-13.9,0.0,S,7.8,1.6,4.2,95.6,1004.2,1017.9,0.0,0.0
2012,12,13,-2.8,-9.3,-6.0,-14.1,0.0,S,5.8,3.1,3.6,90.3,1006.2,1020.0,0.0,0.0
2012,12,14,-4.4,-11.9,-7.7,-14.6,0.0,,3.9,4.4,3.0,85.9,1006.7,1020.6,0.0,0.0
2012,12,15,0.9,-4.7,-0.6,-6.4,9.2,S,7.6,5.9,5.0,85.3,998.8,1012.2,0.8,8.4
2012,12,16,2.3,-0.3,1.1,-0.7,3.0,S,8.0,2.8,6.6,99.4,997.3,1010.6,1.8,1.2
2012,12,17,1.3,-0.9,-0.2,-1.2,9.5,S,8.0,4.8,5.9,98.1,999.5,1012.9,2.0,7.5
2012,12,18,-0.9,-4.3,-3.5,-4.5,0.2,S,8.0,4.5,4.4,93.4,1002.7,1016.4,0.2,0.0
2012,12,19,-4.2,-5.9,-5.1,-6.0,0.0,S,7.9,3.5,3.9,93.8,1012.3,1026.1,0.0,0.0
2012,12,20,-5.9,-13.1,-11.2,-14.9,0.0,,5.0,3.1,2.3,85.0,1014.6,1028.8,0.0,0.0
2012,12,21,-10.3,-13.9,-12.2,-16.6,0.0,S,4.3,3.1,2.1,84.9,1009.0,1023.2,0.0,0.0
2012,12,22,-7.8,-12.7,-10.4,-15.4,0.0,S,6.6,2.0,2.3,81.4,1011.6,1025.7,0.0,0.0
2012,12,23,-8.9,-16.1,-11.9,-18.7,2.4,S,4.6,5.0,2.2,86.6,1007.1,1021.3,0.0,2.4
2012,12,24,3.7,-8.9,-1.3,-9.1,0.0,W,8.0,2.4,5.7,96.9,997.4,1010.8,0.0,0.0
2012,12,25,5.4,1.5,3.9,0.7,0.0,,7.6,2.5,6.8,85.4,991.9,1005.0,0.0,0.0
2012,12,26,8.2,2.4,5.4,-0.9,0.6,W,6.4,1.8,7.2,79.9,995.1,1008.2,0.0,0.6
2012,12,27,6.2,1.9,4.8,0.7,1.2,W,6.8,3.1,7.2,84.4,993.1,1006.2,1.2,0.0
2012,12,28,5.7,-1.8,0.8,-3.1,0.0,,3.5,4.5,4.9,75.0,1006.9,1020.4,0.0,0.0
2012,12,29,1.2,-7.4,-2.4,-10.5,0.0,,4.1,1.6,3.7,74.3,1013.8,1027.5,0.0,0.0
2012,12,30,5.2,-4.8,0.8,-7.7,0.0,,2.9,1.8,4.2,62.4,1005.0,1018.4,0.0,0.0
2012,12,31,7.1,2.4,4.1,0.8,0.0,,4.6,3.0,5.9,72.8,1004.1,1017.4,0.0,0.0
2013,1,1,7.0,-0.3,2.3,-2.7,0.0,,4.3,2.1,5.1,71.4,997.5,1010.7,0.0,0.0
2013,1,2,4.9,-1.2,3.0,-4.3,0.0,W,6.8,2.0,5.9,77.4,1002.9,1016.2,0.0,0.0
2013,1,3,6.1,2.3,4.4,1.9,2.2,W,7.5,5.1,7.2,85.6,1005.3,1018.5,1.8,0.4
2013,1,4,7.7,4.4,5.5,3.4,0.0,,7.0,7.0,7.1,78.8,1002.6,1015.8,0.0,0.0
2013,1,5,4.7,0.9,2.2,0.4,0.0,W,6.6,6.8,5.7,78.8,1004.8,1018.2,0.0,0.0
2013,1,6,0.9,-2.2,-0.5,-3.2,0.0,S,7.0,4.0,4.9,83.1,1006.8,1020.3,0.0,0.0
2013,1,7,-0.1,-3.3,-2.5,-3.5,0.1,S,7.0,3.1,3.5,68.0,1014.1,1027.9,0.1,0.0
2013,1,8,-2.6,-4.1,-3.4,-4.2,1.1,S,7.4,1.8,3.3,69.8,1012.2,1025.9,0.0,1.1
2013,1,9,-2.1,-5.5,-3.5,-6.9,3.4,S,8.0,1.1,4.3,91.0,1006.7,1020.3,0.0,3.4
2013,1,10,2.9,-3.3,0.7,-3.5,3.9,S,7.9,4.5,6.0,93.5,988.2,1001.4,3.8,0.1
2013,1,11,0.6,-1.4,-0.8,-1.9,0.7,S,7.1,5.5,4.7,80.6,991.1,1004.4,0.0,0.7
2013,1,12,-0.9,-7.5,-5.9,-7.8,1.3,S,8.0,2.9,3.6,90.6,998.5,1012.2,1.0,0.3
2013,1,13,-4.8,-10.8,-7.1,-16.9,0.0,,5.6,1.8,3.3,91.1,1008.4,1022.3,0.0,0.0
2013,1,14,-3.2,-11.6,-6.6,-15.9,5.3,S,4.0,5.4,3.2,85.6,1008.2,1022.1,0.0,5.3
2013,1,15,-3.1,-4.6,-3.7,-5.0,0.7,S,8.0,1.6,4.4,94.9,1000.0,1013.6,0.0,0.7
2013,1,16,-1.1,-3.4,-1.7,-3.7,0.8,S,8.0,3.9,5.1,95.1,994.4,1007.8,0.8,0.0
2013,1,17,-1.4,-6.0,-4.9,-6.2,0.0,S,7.9,4.9,3.8,88.8,997.5,1011.1,0.0,0.0
2013,1,18,-5.8,-7.4,-6.8,-7.8,0.3,S,8.0,3.9,3.2,86.4,1000.3,1014.0,0.2,0.1
2013,1,19,-7.4,-9.6,-9.0,-9.9,2.3,S,8.0,4.0,2.7,86.1,992.5,1006.2,2.3,0.0
2013,1,20,-6.6,-9.2,-8.0,-12.2,0.1,S,7.5,1.1,2.8,84.9,990.5,1004.2,0.0,0.1
2013,1,21,-6.9,-10.5,-9.4,-10.6,1.9,S,8.0,5.1,2.5,83.3,992.0,1005.8,0.3,1.6
2013,1,22,-6.9,-9.5,-8.3,-9.6,0.8,S,7.9,4.9,2.7,83.0,994.2,1008.0,0.3,0.5
2013,1,23,-7.4,-9.8,-8.7,-10.0,1.4,S,8.0,1.6,2.7,84.9,997.4,1011.2,1.2,0.2
2013,1,24,-6.1,-9.0,-7.3,-11.2,2.0,S,8.0,0.5,3.2,89.6,1000.3,1014.0,1.8,0.2
2013,1,25,-5.6,-9.6,-7.0,-13.1,0.0,S,7.0,3.3,3.2,88.0,1007.7,1021.6,0.0,0.0
2013,1,26,-7.4,-13.2,-10.8,-16.1,0.0,S,4.8,3.6,2.2,80.3,1008.3,1022.3,0.0,0.0
2013,1,27,-10.4,-15.6,-13.3,-18.4,0.0,S,4.9,2.6,1.9,87.8,1000.7,1014.8,0.0,0.0
2013,1,28,-2.0,-14.5,-6.5,-16.9,0.7,S,7.5,1.5,3.7,92.6,999.5,1013.3,0.7,0.0
2013,1,29,2.5,-2.0,1.0,-2.3,5.0,S,7.8,1.4,6.3,95.8,998.1,1011.5,2.0,3.0
2013,1,30,6.6,1.3,4.0,0.7,9.2,W,8.0,2.5,8.1,98.3,991.8,1004.9,7.6,1.6
2013,1,31,6.9,3.7,5.1,2.1,6.2,W,6.4,6.0,6.7,76.4,988.5,1001.6,0.4,5.8
2013,2,1,5.7,2.4,3.6,1.7,1.6,W,7.0,4.3,7.3,92.3,986.6,999.7,1.0,0.6
2013,2,2,3.5,0.5,1.6,-0.2,3.2,S,7.9,3.5,6.7,97.0,979.7,992.7,3.2,0.0
2013,2,3,2.1,-1.2,0.4,-0.1,0.0,S,6.9,4.3,5.0,80.0,992.8,1006.1,0.0,0.0
2013,2,4,1.9,-2.1,0.3,-3.4,1.8,S,6.3,2.3,5.4,87.0,991.4,1004.7,0.0,1.8
2013,2,5,6.4,0.7,3.3,0.0,0.0,,5.4,2.9,6.4,83.1,987.6,1000.6,0.0,0.0
2013,2,6,3.5,-0.7,0.7,-2.6,0.3,S,7.8,1.1,5.7,88.4,987.4,1000.6,0.3,0.0
2013,2,7,0.1,-1.9,-1.0,-3.2,5.8,S,8.0,3.0,5.6,98.8,991.1,1004.4,3.0,2.8
2013,2,8,-0.4,-3.6,-1.8,-7.8,0.0,,7.0,3.4,5.1,95.4,996.0,1009.5,0.0,0.0
2013,2,9,-3.2,-6.5,-4.5,-9.8,0.0,S,7.1,0.6,4.3,97.8,1002.9,1016.6,0.0,0.0
2013,2,10,-0.6,-4.1,-2.3,-4.6,0.4,S,7.4,1.3,4.5,87.8,1003.7,1017.3,0.0,0.4
2013,2,11,-0.7,-2.8,-1.7,-4.0,0.0,S,7.8,3.9,4.9,89.9,1002.0,1015.5,0.0,0.0
2013,2,12,-0.3,-7.4,-3.0,-10.7,0.0,,5.0,3.9,4.0,81.5,1002.8,1016.4,0.0,0.0
2013,2,13,1.2,-2.9,-0.3,-3.7,0.0,,7.4,5.4,4.9,81.5,1008.6,1022.1,0.0,0.0
2013,2,14,1.3,0.3,0.8,-0.4,0.0,,7.8,3.1,5.5,85.3,1012.2,1025.7,0.0,0.0
2013,2,15,1.8,-0.1,0.7,-0.7,0.0,,7.0,4.1,5.3,81.8,1008.9,1022.4,0.0,0.0
2013,2,16,0.7,-1.4,-1.0,-1.7,0.1,S,7.8,2.1,4.9,86.3,1011.4,1025.0,0.1,0.0
2013,2,17,-1.4,-4.5,-3.8,-4.7,0.0,S,8.0,2.3,3.9,83.8,1013.2,1027.0,0.0,0.0
2013,2,18,-2.0,-4.8,-3.2,-4.9,2.2,S,7.4,1.1,3.7,76.8,1008.4,1022.1,0.0,2.2
2013,2,19,0.3,-3.4,-1.3,-3.7,5.9,S,8.0,1.8,5.3,93.9,994.8,1008.2,5.0,0.9
2013,2,20,-0.2,-3.2,-2.5,-3.6,1.4,S,8.0,2.9,4.8,94.6,998.2,1011.7,1.2,0.2
2013,2,21,-2.9,-4.4,-3.8,-5.9,0.1,S,8.0,2.1,4.2,90.0,1006.3,1020.0,0.1,0.0
2013,2,22,-1.7,-8.9,-3.9,-14.4,1.3,S,6.6,4.1,4.1,88.8,1006.7,1020.4,0.0,1.3
2013,2,23,1.7,-2.8,0.4,-3.3,0.6,S,8.0,6.6,5.7,90.9,1002.9,1016.3,0.5,0.1
2013,2,24,1.8,1.3,1.5,0.3,0.2,S,7.8,7.4,5.6,82.9,1006.0,1019.5,0.2,0.0
2013,2,25,2.4,0.9,1.7,0.1,0.0,,7.5,5.8,6.0,86.8,1011.6,1025.1,0.0,0.0
2013,2,26,4.6,1.3,2.6,0.5,0.0,W,6.9,3.1,6.3,85.6,1016.2,1029.7,0.0,0.0
2013,2,27,6.1,0.9,3.1,-0.9,0.0,W,6.9,1.5,6.2,81.5,1016.7,1030.2,0.0,0.0
2013,2,28,3.5,-0.5,1.3,-3.5,0.0,S,6.4,3.9,6.2,92.5,1010.7,1024.2,0.0,0.0
2013,3,1,5.9,1.3,2.5,-0.5,0.0,W,6.4,5.9,5.7,78.6,1000.8,1014.1,0.0,0.0
2013,3,2,5.4,-1.0,2.2,-2.0,0.0,S,5.6,5.8,4.6,65.6,1003.4,1016.8,0.0,0.0
2013,3,3,5.9,1.0,2.6,0.5,0.0,,5.1,7.3,5.1,68.9,998.8,1012.1,0.0,0.0
2013,3,4,5.5,-2.7,0.9,-4.0,0.0,,1.6,3.8,3.9,62.1,1010.2,1023.7,0.0,0.0
2013,3,5,11.3,-4.0,3.2,-7.6,0.0,,2.4,2.5,3.8,52.8,1008.1,1021.5,0.0,0.0
2013,3,6,14.7,-1.3,5.9,-4.7,0.0,,0.8,2.0,4.5,51.1,997.6,1010.7,0.0,0.0
2013,3,7,9.8,-1.9,4.1,-4.9,0.0,W,5.6,3.6,5.3,65.5,995.6,1008.8,0.0,0.0
2013,3,8,5.5,-1.9,-0.7,-2.3,1.6,S,8.0,7.3,3.7,64.8,999.6,1013.0,0.4,1.2
2013,3,9,-1.0,-3.1,-2.3,-3.5,0.0,S,7.4,4.9,4.2,82.1,996.2,1009.7,0.0,0.0
2013,3,10,-1.6,-4.0,-3.1,-4.4,0.1,S,7.8,5.5,3.9,80.3,992.2,1005.7,0.1,0.0
2013,3,11,-2.4,-5.1,-4.0,-5.4,1.3,S,8.0,4.3,4.0,86.3,990.1,1003.6,1.3,0.0
2013,3,12,-3.2,-5.4,-4.4,-6.0,0.9,S,8.0,2.6,3.9,89.3,991.0,1004.5,0.1,0.8
2013,3,13,-4.0,-6.3,-5.0,-6.5,1.2,S,8.0,2.9,3.6,84.4,990.5,1004.1,1.2,0.0
2013,3,14,-2.9,-11.0,-5.8,-13.6,0.0,,4.9,4.5,2.8,72.6,993.9,1007.5,0.0,0.0
2013,3,15,-2.6,-5.4,-4.4,-6.6,0.0,,6.6,9.1,2.6,58.4,992.6,1006.1,0.0,0.0
2013,3,16,-0.1,-9.5,-4.5,-11.2,0.0,,1.3,5.0,2.6,62.1,1003.7,1017.4,0.0,0.0
2013,3,17,2.3,-11.0,-3.9,-15.4,0.0,,0.0,1.9,2.5,58.4,1007.8,1021.5,0.0,0.0
2013,3,18,2.0,-8.3,-2.3,-13.0,0.2,S,3.9,7.4,2.7,50.6,998.3,1011.8,0.0,0.2
2013,3,19,0.0,-3.2,-1.7,-3.9,2.3,S,7.9,5.8,4.8,87.4,983.0,996.3,1.9,0.4
2013,3,20,1.6,-2.1,-0.9,-2.8,0.0,S,7.0,3.0,4.6,81.8,993.0,1006.4,0.0,0.0
2013,3,21,1.6,-9.9,-3.0,-12.8,2.7,S,5.5,2.0,4.5,90.3,1000.4,1014.0,0.7,2.0
2013,3,22,-0.9,-5.0,-3.9,-7.5,0.1,S,6.0,5.6,3.5,74.9,1005.1,1018.8,0.1,0.0
2013,3,23,-5.0,-12.8,-9.2,-15.1,0.0,S,0.3,5.5,1.5,49.5,1012.2,1026.2,0.0,0.0
2013,3,24,-2.4,-13.1,-7.0,-15.1,0.0,S,4.8,2.9,2.3,64.9,1012.9,1026.9,0.0,0.0
2013,3,25,0.6,-9.6,-3.9,-15.8,0.0,,1.6,3.3,2.6,57.6,1010.0,1023.8,0.0,0.0
2013,3,26,0.5,-7.1,-3.1,-9.6,0.0,,4.9,4.6,2.6,54.9,1004.6,1018.3,0.0,0.0
2013,3,27,3.1,-6.8,-1.5,-10.1,0.0,,5.0,4.8,2.9,53.6,1005.3,1018.8,0.0,0.0
2013,3,28,3.4,-3.9,-0.1,-6.5,0.0,,4.8,7.0,2.9,49.1,1006.2,1019.7,0.0,0.0
2013,3,29,0.6,-2.4,-0.7,-3.8,3.3,S,7.6,5.9,4.7,79.6,996.9,1010.3,2.9,0.4
2013,3,30,1.8,-1.3,-0.1,-6.2,0.0,S,6.8,1.5,5.0,83.6,993.6,1006.9,0.0,0.0
2013,3,31,1.7,-5.9,-1.3,-11.3,9.2,S,6.9,3.4,5.1,91.3,993.2,1006.6,5.1,4.1
2013,4,1,1.5,-0.6,-0.1,-1.0,0.9,S,7.9,4.3,5.8,95.3,990.4,1003.7,0.9,0.0
2013,4,2,4.1,-1.8,0.1,-2.4,0.0,S,7.3,1.9,5.1,82.6,1002.3,1015.7,0.0,0.0
2013,4,3,1.1,-0.8,-0.3,-1.9,4.1,S,7.8,5.8,5.2,86.8,1004.3,1017.8,1.6,2.5
2013,4,4,1.3,-0.3,0.5,-1.0,3.8,S,8.0,2.8,6.1,97.1,998.6,1012.0,2.5,1.3
2013,4,5,2.2,0.0,1.0,-0.4,0.0,S,8.0,2.6,6.3,96.8,995.6,1008.9,0.0,0.0
2013,4,6,1.8,0.5,1.0,-0.1,0.0,S,7.4,2.9,5.4,82.5,1000.6,1014.0,0.0,0.0
2013,4,7,6.0,-2.4,1.4,-4.8,0.0,,3.6,1.4,4.4,67.0,1005.0,1018.4,0.0,0.0
2013,4,8,8.1,-3.2,2.6,-8.1,0.0,,3.6,2.1,4.4,62.6,1001.1,1014.4,0.0,0.0
2013,4,9,5.8,-1.1,2.1,-2.4,0.0,W,6.9,5.0,5.6,79.4,999.5,1012.8,0.0,0.0
2013,4,10,5.5,1.3,3.4,0.4,0.0,W,7.1,2.5,7.0,90.3,997.3,1010.5,0.0,0.0
2013,4,11,14.5,1.7,7.3,-1.4,1.2,W,7.3,2.4,8.2,82.5,996.5,1009.5,0.6,0.6
2013,4,12,14.1,6.9,10.4,3.7,2.8,W,7.0,2.0,10.2,80.9,991.8,1004.6,2.8,0.0
2013,4,13,15.7,5.6,10.4,2.3,9.6,W,5.4,2.0,9.3,75.4,1000.6,1013.5,9.6,0.0
2013,4,14,9.7,5.5,6.7,3.9,0.0,,5.9,4.0,7.3,74.4,1014.0,1027.3,0.0,0.0
2013,4,15,12.5,1.6,7.1,-2.9,0.0,,3.8,2.1,6.6,67.4,1017.0,1030.3,0.0,0.0
2013,4,16,19.3,1.9,10.9,-0.3,0.0,,1.3,3.5,7.1,59.8,1012.3,1025.3,0.0,0.0
2013,4,17,20.1,5.8,12.7,3.1,0.6,W,3.6,1.4,8.9,62.3,1009.8,1022.7,0.6,0.0
2013,4,18,23.5,7.3,16.0,2.9,0.8,W,4.4,2.3,8.3,50.3,1006.1,1018.8,0.0,0.8
2013,4,19,19.3,10.2,11.8,8.5,2.2,W,7.3,2.1,9.8,72.0,1006.2,1019.1,2.2,0.0
2013,4,20,11.9,9.3,9.8,6.6,0.0,,6.5,3.3,8.8,73.0,1013.0,1026.1,0.0,0.0
2013,4,21,14.0,2.6,8.7,0.2,0.0,,0.6,4.6,5.2,49.3,1012.6,1025.8,0.0,0.0
2013,4,22,18.3,2.3,11.3,-1.7,0.0,W,0.5,3.1,5.4,42.6,1005.4,1018.3,0.0,0.0
2013,4,23,20.8,4.5,14.0,0.9,0.0,,4.4,3.3,8.8,56.5,1003.5,1016.3,0.0,0.0
2013,4,24,17.1,8.9,12.7,7.0,0.0,,5.6,4.4,8.3,57.5,1010.1,1023.0,0.0,0.0
2013,4,25,18.2,5.2,13.4,1.4,0.0,W,5.1,2.8,10.2,67.5,1008.7,1021.6,0.0,0.0
2013,4,26,25.9,5.1,16.6,1.6,0.0,,2.8,2.4,9.8,57.3,999.2,1011.8,0.0,0.0
2013,4,27,20.5,12.0,15.5,10.7,14.8,W,6.4,3.5,11.8,68.3,990.9,1003.5,0.0,14.8
2013,4,28,12.0,7.7,8.6,6.3,5.1,W,5.8,3.3,10.2,91.4,999.3,1012.3,5.1,0.0
2013,4,29,16.9,2.8,10.6,-0.1,0.0,W,5.5,2.9,10.9,84.6,1005.0,1018.0,0.0,0.0
2013,4,30,15.7,9.7,12.9,8.5,2.0,W,6.9,1.9,8.7,60.4,1009.1,1022.0,0.0,2.0
2013,5,1,14.9,8.3,11.0,7.6,0.0,,6.8,1.9,9.8,75.9,1012.6,1025.6,0.0,0.0
2013,5,2,13.0,6.8,10.5,4.7,11.0,W,6.3,3.0,11.4,89.1,1008.8,1021.8,2.6,8.4
2013,5,3,14.1,10.6,12.1,10.1,2.8,W,7.5,3.5,13.4,95.0,1001.5,1014.4,2.8,0.0
2013,5,4,16.8,10.4,13.4,10.0,0.2,W,6.9,2.4,12.6,83.0,1003.1,1015.9,0.2,0.0
2013,5,5,21.1,10.8,16.2,8.0,0.0,,2.3,2.5,11.3,65.1,1009.1,1021.9,0.0,0.0
2013,5,6,22.1,10.1,16.5,7.0,0.0,W,3.1,3.9,9.6,52.6,1011.7,1024.5,0.0,0.0
2013,5,7,24.8,14.4,18.4,13.0,1.0,W,6.4,3.8,13.0,61.5,1007.1,1019.7,0.0,1.0
2013,5,8,27.3,13.7,21.4,10.9,0.0,,2.9,3.4,13.0,53.9,1004.7,1017.2,0.0,0.0
2013,5,9,26.5,14.9,21.0,11.3,0.0,W,3.6,2.3,13.4,55.9,1002.7,1015.2,0.0,0.0
2013,5,10,27.4,15.4,21.3,12.1,4.8,W,5.5,1.8,13.9,58.0,999.2,1011.6,0.0,4.8
2013,5,11,23.2,15.1,15.7,14.6,9.6,W,7.5,3.3,16.4,92.0,999.0,1011.7,0.4,9.2
2013,5,12,15.4,10.7,12.8,10.4,0.4,W,7.3,3.9,13.4,90.6,997.3,1010.1,0.0,0.4
2013,5,13,17.0,10.9,13.8,10.1,0.0,,6.8,4.8,11.5,73.5,999.0,1011.8,0.0,0.0
2013,5,14,19.0,10.9,14.8,9.9,0.0,,4.5,2.5,10.2,62.3,1000.2,1012.9,0.0,0.0
2013,5,15,21.4,8.3,16.2,4.1,0.0,,3.9,2.1,10.5,60.5,999.1,1011.8,0.0,0.0
2013,5,16,25.1,11.3,19.2,7.1,0.0,,3.5,2.3,13.6,62.9,995.7,1008.1,0.0,0.0
2013,5,17,26.7,14.9,21.5,12.4,0.0,,1.4,4.9,12.7,52.6,994.8,1007.1,0.0,0.0
2013,5,18,25.6,14.7,20.2,10.4,0.0,W,2.8,3.9,13.4,57.4,996.5,1008.9,0.0,0.0
